STATUS,ASSET_ID,ASSET_NAME,ASSET_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_,SHAREBLDG1,ASSET_GROU,ASSET_GR_1,ASSET_TYPE,ASSET_SUBT,ASSET_SU_1,ASSET_SU_2,CITYOWNED,CITYUSE_DE,OCCUPANT,MAINTAINED,OPA_ID,OPA_OWNER,BLDG_SQFT,BLDG_SQFTU,BLDG_FL,BLDG_YR,SITE_ACRES,SERVING_TY,PCPC_DIST,COUNCIL_DI,EDITNOTE1,EDITNOTE2,EDITDATE,EDITSOURCE,EDITSOUR_1,EDITOR,TBD_PARK,BLDG_AGE,COUNCIL__1,NOT_PUBLIC,URL,SITE_CODE2,LAT,LNG
A,71,Police Academy Valor Hall,8501 State Road,Police Academy,11116E,0, ,A13,A13.2,B1,C34,D4,Multi-Use\Office Building,Y,Owned,POLICE,DPP,884463000,PHILA MUNICIPAL AUTH,1946.49157714,25,1,0,0.0,M,North Delaware,6.0,Acres in AssetID 69 Police Academy. Bomb Disposal Unit/Recruit Training/Firearms Training/Police Explorer Cadets, ,2012-06-01 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-21 00:00:00,mw,0,0,6,N, , ,40.03709508782541,-75.00754400669491
A,72,Highway 6th District Yard,8401 State Road,Highway 6th District Yard,12410E,0, ,A15, ,B1,C33, ,Materials Yard,Y,Owned,STREETS,STREETS,884463000,PHILA MUNICIPAL AUTH,0.0,0,0,0,117.32865142,M,North Delaware,6.0,Used as Salt Storage Building, ,2012-05-15 00:00:00, ,, ,0,0,6,N, , ,40.03655896045303,-75.00969135715509
I,79,Police Academy Bldg Future SWAT / Canine Facility,8501 State Road,Police Academy,11117E,0, ,A13,A13.2,B1,C34,D4,Multi-Use\Office Building,Y,Owned,POLICE,DPP,884463000,PHILA MUNICIPAL AUTH,10875.0,100,1,1952,0.0,M,North Delaware,6.0,Broke ground only as of May 2012. Acres in AssetID 69 Police Academy., ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-21 00:00:00,mw,0,61,6,Y, , ,40.03652773730977,-75.00655042094175
A,84,Philadelphia City Institute Library,1905 Locust Street,Philadelphia City Institute Library,52163E,0, ,A8, ,B1,C25, ,Library Branch,N,Lessee,LIBRARY,Lessor,883702700,HHLP RITTENHOUSE ASSOCIAT,9512.0,100,2,1957,1.08264505,C,Central,5.0, , ,2012-05-15 00:00:00,Dept per MDO request,2012-05-15 00:00:00,mw,0,56,5,N,http://libwww.freelibrary.org/branches/branch.cfm?loc=PCI, ,39.94945609035729,-75.17354357788817
A,86,Former Childrens Reception Ctr,1823 Callowhill Street,Former Childrens Reception Ctr,20005E,0, ,A10, ,B1,C34, ,Multi-Use\Office Building,Y,Lessor,Children's Crisis Center,Lessee,782047200,CITY OF PHILA,19566.0,0,0,1949,0.27825999,C,Central,5.0,DPP Leases, ,2012-05-18 00:00:00,Dept per MDO request,2102-05-18 00:00:00,mw,0,64,5,N, , ,39.96066977233898,-75.16915345917944
A,87,Fire Engine 53/Ladder 27,4th Street & Snyder Avenue,Fire Engine 53 / Ladder 27 & Fuel Site 111,13053E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,781476100,CITY OF PHILA,5800.0,100,1,1987,0.28762626,C,South,1.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,26,1,N, , ,39.92209554031284,-75.15371585160821
A,107,Library For Blind/Physically Handicapped,919 Walnut Street,Library For Blind/Physically Handicapped,52198E,0, ,A8, ,B1,C29, ,Library Specialized,N,Lessee,LIBRARY,Lessor,771695000,ASSOCIATED SERVICES FOR T,135825.0,100,5,1910,0.322521,C,Central,1.0, , ,2012-05-15 00:00:00,Dept per MDO request,2012-05-15 00:00:00,mw,0,103,1,N,http://libwww.freelibrary.org/branches/branch.cfm?loc=LBH, ,39.94881957392981,-75.15673651455026
A,108,Ladder 15,Foulkrod & Darrah Streets,Ladder 15 & Fuel Site 263,13014E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,786141200,CITY OF PHILA,7376.0,100,3,1927,0.2596189,C,Lower Northeast,7.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,86,7,N, , ,40.01692186996959,-75.08138740150481
A,112,Fire Engine 11,6th & South Streets,Fire Engine 11,13011E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,781396300,CITY OF PHILA,6232.0,100,2,1976,0.20677226,C,Central,1.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,37,1,N, , ,39.942199295053506,-75.1525461766911
A,114,Parking Lot - 432-52 N Edgewood,432 N. Edgewood Street,Parking Lot - 432-52 N Edgewood,20419E,0, ,A17, ,B3,C39, ,Parking Lot,Y,Owned,Public use,PPA,341111350,CITY OF PHILA,0.0,0,0,0,0.43810835,C,West,4.0, , ,2011-06-21 00:00:00,DPP Fixed Asset List,2011-07-01 00:00:00, ,0,0,4,N, , ,39.96925637331773,-75.2405442412105
A,119,Parking Lot - 6411 Rising Sun Ave,6411 Rising Sun Ave And Levick St,Parking Lot - 6411 Rising Sun Ave,20450E,0, ,A17, ,B3,C39, ,Parking Lot,Y,Owned,Public use,PPA,353254712,CITY OF PHILA,0.0,0,0,0,0.14033517,C,Lower Northeast,9.0,<Null>, ,2011-06-21 00:00:00,PPA doc to PCPC,2011-06-03 00:00:00, ,0,0,9,N, , ,40.049793545681155,-75.09506142605352
A,124,Parking Lot - Sports Complex (Broad St),3551 S Broad Street,Parking Lot - Sports Complex (Broad St),20429E,0, ,A17, ,B3,C39, ,Parking Lot,Y,Owned,Public use,PPA,788021000,CITY OF PHILA,0.0,0,0,0,65.15303039,C,Lower South,2.0, , ,2011-06-21 00:00:00,DPP Fixed Asset List,2011-07-01 00:00:00, ,0,0,2,N, , ,39.90671551057587,-75.1713298339579
A,133,Medical Examiner Office / Air Mangement / Environmental Health Labs,321 University Avenue,Medical Examiners Office / Spelman Building,14120E,0,Incl Air Mangt and Env Health Serv,A7, ,B1,C24,D10,Multi-Use\Office Building,Y,Owned,HEALTH,HEALTH,783532000,City of Phila,101925.0,100,6,1970,4.5999999,M,University Southwest,3.0,PIDC sqft per A. Davis 4/17/12, ,2012-05-16 00:00:00,Dept per MDO request per MDO request,2012-05-16 00:00:00,mw,0,43,3,N, , ,39.94728964472081,-75.19798872432897
A,137,Northeast Philadelphia Municipal Services Bldg,"9239 Roosevelt Blvd
",Northeast Philadelphia Municipal Services Bldg,20015E,0, ,A2, ,B1,C34, ,Multi-Use\Office Building,N,Lessee,Multiple Depts,DPP,882093500,GUTTMAN STEVEN J TR,2400.0,0,0,1963,18.87454032,C,Lower Far Northeast,6.0,Mini City Hall - Northeast Philly. Located in rear plaza, ,2012-05-15 00:00:00,DPP Leases,, ,0,50,6,N, , ,40.07428067761642,-75.03255445203244
A,138,Fire Engine 54,63rd Street & Lancaster Avenue,Fire Engine 54 & Fuel Site 141,13054E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,783793800,CITY OF PHILA,7600.0,100,1,1948,0.24506427,C,West,4.0, , ,2012-06-01 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,65,4,N, , ,39.98466832831386,-75.24692676252356
A,142,Somerton Water Tanks,Tomlinson Rd & Greiner Rd,Somerton Water Tanks,28096E,0, ,A15, ,B4,C78, ,Water Storage,Y,Owned,PWD,PWD,786536400,CITY OF PHILA WATER,256.0,100,0,0,11.42102813,M,Upper Far Northeast,10.0, , ,2012-05-29 00:00:00,Dept per MDO request,2012-05-25 00:00:00,mw,0,0,10,Y, , ,40.118688307361275,-75.03191023079185
A,418,PHL - Overseas Terminal,Island Avenue And Route 291,PHL,42107E,0, ,A1, ,B1,C2, ,Airport Terminal\Hanger,Y,Owned,PHL,PHL,773300001,CITY OF PHILA,0.0,0,0,1940,685.49121093,M,Lower Southwest,2.0, , ,2011-04-14 00:00:00, ,, ,0,73,2,N, , ,39.88928978066513,-75.23672554529816
A,420,Police 77th District / Police PHL Station,Island Avenue And Route 291,Police 77th District / Police PHL Station,42116E,0, ,A13,A13.2,B1,C43, ,Police Station,Y,Owned,POLICE,DPP,773300001,CITY OF PHILA,0.0,25,1,0,685.48999023,C,Lower Southwest,2.0,Sqft like accounts for entire bldg and not portion used by Police., ,2012-06-01 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-21 00:00:00,mw,0,0,2,N, , ,39.876326612171766,-75.24182053005578
A,421,PHL - General Aviation Hangers,Island Avenue And Route 291,PHL,42117E,0, ,A1, ,B1,C2, ,Airport Terminal\Hanger,Y,Owned,PHL,PHL,773300001,CITY OF PHILA,0.0,0,0,1947,685.49121093,M,Lower Southwest,2.0, , ,2011-04-14 00:00:00, ,, ,0,66,2,N, , ,39.88939104419527,-75.23670359210712
A,422,PHL - Corporate Aviation Hangers,Island Avenue And Route 291,PHL,42118E,0, ,A1, ,B1,C2, ,Airport Terminal\Hanger,Y,Owned,PHL,PHL,773300001,CITY OF PHILA,0.0,0,0,0,685.49121093,M,Lower Southwest,2.0, , ,2011-04-14 00:00:00, ,, ,0,0,2,N, , ,39.88961627323319,-75.23664976556493
A,423,PHL - Terminal Building F,Island Avenue And Route 291,PHL,42119E,0, ,A1, ,B1,C2, ,Airport Terminal\Hanger,Y,Owned,PHL,PHL,773300001,CITY OF PHILA,0.0,0,0,1980,685.49121093,M,Lower Southwest,2.0, , ,2011-04-14 00:00:00, ,, ,0,33,2,N, , ,39.88058166042877,-75.2374068079628
A,424,PHL - Dept Aviation Facility-main,Island Avenue And Route 291,PHL,42120E,0, ,A1, ,B1,C2, ,Airport Terminal\Hanger,Y,Owned,PHL,PHL,773300001,CITY OF PHILA,0.0,0,0,1925,685.49121093,M,Lower Southwest,2.0, , ,2011-04-14 00:00:00, ,, ,0,88,2,N, , ,39.87593931493496,-75.24339576199057
A,439,Police 16th District,3900 Lancaster Avenue,Police 16th District,11016E,0, ,A13,A13.2,B1,C43, ,Police Station,Y,Owned,POLICE,DPP,783254600,CITY OF PHILA,15814.0,100,3,1950,0.2,C,University Southwest,3.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-21 00:00:00,mw,0,63,3,N, , ,39.96164004046069,-75.20043270730642
A,441,42nd Street Pumping Station,761 South 43rd Street,42nd Street Pumping Station,28067E,0, ,A15, ,B1,C76, ,Water Pumping Station,Y,Owned,PWD,PWD,272112410,CITY OF PHILA,1116.0,100,0,0,0.12084499,M,University Southwest,3.0, , ,2012-05-29 00:00:00,Dept per MDO request,2012-05-25 00:00:00,mw,0,0,3,Y, , ,39.94431235604896,-75.20548917545601
A,465,Fire Engine 44,3420 Haverford Avenue,Fire Engine 44,13044E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,783198200,CITY OF PHILA,7011.0,100,3,1908,0.12095959,C,West,3.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,105,3,N, , ,39.96375165924962,-75.19262339155554
A,468,Police 2nd/15th District,2831 Levick Street,Police 2nd / 15th District & Fuel Site 025,11002E,0, ,A13,A13.2,B1,C43, ,Police Station,Y,Owned,POLICE,DPP,786304800,CITY OF PHILA,18162.0,100,3,1956,0.68,C,North Delaware,6.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-21 00:00:00,mw,0,57,6,N, , ,40.032420127247555,-75.06412584495081
A,469,Radio Tower - Levick,2809 Levick Street,Radio Tower - Levick,20053E,0, ,A19, ,B4,C47, ,Radio\Cell Tower,Y,Owned, ,OIT,786304800,CITY OF PHILA,0.0,0,0,1956,0.677365,M,North Delaware,6.0, , ,2012-05-30 00:00:00,Dept per MDO request,2012-04-20 00:00:00,mw,0,57,6,Y, , ,40.03282795768855,-75.0637770555851
A,472,Ladder 2,4th & Arch Streets,Ladder 2,13008E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,781459900,CITY OF PHILA,8239.0,100,1,1968,0.48620292,C,Central,1.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,45,1,N, , ,39.95258813343298,-75.14650209631972
A,477,Library Branch - Queen Memorial,1201 S 23rd St,Library Branch - Queen Memorial,52032E,0, ,A8, ,B1,C25, ,Library Branch,N,Lessee,LIBRARY,Lessor,886650200,LANDRETH VENTURE,2456.0,100,2,1995,1.06701099,C,South,2.0, , ,2012-05-15 00:00:00,Dept per MDO request,2012-05-15 00:00:00,mw,0,18,2,N,http://libwww.freelibrary.org/branches/branch.cfm?loc=QMB, ,39.93775332225841,-75.18120468381018
A,524,Health Facilities Maintenance (Bldg #9),2300 Poplar Street,Health Maintenance Complex,14165E,0, ,A7, ,B1,C34, ,Multi-Use\Office Building,N,UA,HEALTH,HEALTH,881444600,THE GENERAL STATE AUTH,3693.0,100,2,1976,0.0,M,Central,5.0,Property used under license for Nursing Home from state. Acres incl w/ Nursing Home #855, ,2012-05-16 00:00:00,Dept per MDO request,2012-05-16 00:00:00,mw,0,37,5,N, , ,39.97237202484156,-75.17381594603305
A,528,Fire Engine 29,4th Street & Girard Avenue,Fire Engine 29 & Fuel Site 174,13029E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,781142750,CITY OF PHILA,6850.0,100,1,1972,0.24873737,C,Central,5.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,41,5,N, , ,39.969725579744456,-75.14340432666594
A,546,Wylie Street Park,1715 Wylie Street,Wylie Street Park,16636E,0, ,A10,A11.2,B3,C36, ,Neighborhood Park,Y,Owned,Public use, ,151354915,PHILLY PROPERTIES LLC,0.0,0,0,0,0.01848025,C,Central,5.0, ,PPR review 7/12,2012-08-27 00:00:00,"PCPC survey, PPR review, OPA",,vm,0,0,5,N, , ,39.970335758841635,-75.16532750875739
A,548,Torresdale Filtered Water Pumping Station,8601 State Road,Torresdale Filtered Water Pumping Station,28019E,0, ,A15, ,B2,C75, ,Waste Water Processing Facility,Y,Owned,PWD,PWD,884463000,PHILA MUNICIPAL AUTH,20000.0,100,0,0,149.86598205,M,North Delaware,6.0, , ,2012-05-29 00:00:00,Dept per MDO request,2012-05-25 00:00:00,mw,0,0,6,Y, , ,40.038112892173686,-75.00760095236403
A,549,Baxter Filter Plant,9001 State Road,Baxter Filter Plant,28020E,0, ,A15, ,B1,C77, ,Water Filter\Processing Facility,Y,Owned,PWD,PWD,786071000,CITY OF PHILA,232000.0,100,0,0,0.0,M,North Delaware,6.0,On same parcel as Pleasant Hill Park. Acres calc for park only, ,2012-05-29 00:00:00,Dept per MDO request,2012-05-25 00:00:00,mw,0,0,6,N, , ,40.04351942021862,-74.9961556427473
A,570,Parking Lot - 1904-36 E Clearfield St,1804-36 E Clearfield at Ruth St,Parking Lot - 1904-36 E Clearfield St,20453E,0, ,A17, ,B3,C39, ,Parking Lot,Y,Owned,Public use,PPA,252226402,CITY OF PHILA,0.0,0,0,0,1.09251606,C,River Wards,7.0, , ,2011-06-21 00:00:00,PPA doc to PCPC,2011-06-03 00:00:00, ,0,0,1,N, , ,39.99423691010264,-75.11546844532745
A,575,Supportive Housing - Woodstock Shelter,1981 Woodstock St,Supportive Housing - Woodstock Shelter,24002E,0, ,A7, ,B1,C22, ,Housing\Group Quarters,Y,Owned,OSH,US Facilities,886761305,CITY OF PHILA,47490.0,100,3,1970,0.93250685,C,Lower North,5.0, , ,2013-09-17 00:00:00,Dept per MDO request,2013-08-28 00:00:00,mw,0,43,5,N, , ,39.98409916615178,-75.16698859358718
A,577,Library Branch - Mcpherson Square,601 E Indiana Avenue,Library Branch - Mcpherson Square,52025E,0, ,A8, ,B1,C25, ,Library Branch,Y,Owned,LIBRARY,LIBRARY,786225300,CITY OF PHILA,9815.0,100,2,1917,5.70149183,C,North,7.0, , ,2012-05-15 00:00:00,Dept per MDO request,2012-05-15 00:00:00,mw,0,96,7,N,http://libwww.freelibrary.org/branches/branch.cfm?loc=MPS, ,39.99480704430981,-75.11886641961918
A,579,Radio Tower - Whitaker,Whitaker & Hunting Park,Radio Tower - Whitaker,20055E,0, ,A19, ,B4,C47, ,Radio\Cell Tower,Y,Owned, ,OIT,421350701,WHITAKER AVENUE PROPERTIE,0.0,0,0,0,1.42812204,M,North,7.0, , ,2012-05-30 00:00:00,Dept per MDO request,2012-04-20 00:00:00,mw,0,0,7,Y, , ,40.0142159720712,-75.11997784822505
A,603,Parking Lot - 7142 Germantown Ave,7142 Germantown Avenue,Parking Lot - 7142 Germantown Ave,20451E,0, ,A17, ,B3,C39, ,Parking Lot,Y,Owned,Public use,PPA,784166401,CITY OF PHILA,0.0,0,0,0,0.70833331,C,Upper Northwest,8.0, , ,2011-06-21 00:00:00,PPA doc to PCPC,2011-06-03 00:00:00, ,0,0,8,N, , ,40.0589626249091,-75.19114331796226
A,608,Queen Lane Water Treatment Plant 1,3325-95 Fox Street,Queen Lane Water Treatment Plant,28008E,0, ,A15, ,B1,C77, ,Water Filter\Processing Facility,Y,Owned,PWD,PWD,884461930,CITY OF PHILA,21875.0,100,0,0,27.49244689,M,Lower Northwest,4.0, , ,2012-05-29 00:00:00,Dept per MDO request,2012-05-25 00:00:00,mw,0,0,4,N, , ,40.01698249734687,-75.17988096696912
A,610,Library Branch - Widener,2808-26 W Lehigh Ave,Library Branch - Widener,52050E,0, ,A8, ,B1,C25, ,Library Branch,Y,Owned,LIBRARY,LIBRARY,784220700,CITY OF PHILA,7500.0,100,1,2005,0.495615,C,Lower North,5.0, , ,2012-05-15 00:00:00,Dept per MDO request,2012-05-15 00:00:00,mw,0,8,5,N,http://libwww.freelibrary.org/branches/branch.cfm?loc=WID, ,39.996718269680024,-75.17762180462907
A,615,Parking Lot - 2200-50 Turner St,2200 Turner Street,Parking Lot - 2200-50 Turner St,20425E,0, ,A17, ,B3,C39, ,Parking Lot,Y,Owned,Public use,PPA,291231120,CITY OF PHILA,0.0,0,0,0,0.41988062,C,Lower North,5.0, , ,2011-06-21 00:00:00,PPA doc to PCPC,2011-06-03 00:00:00, ,0,0,5,N, , ,39.979412346204946,-75.17198469397478
A,618,Parking Lot - 4359-61 Germantown,4359-61 Germantown @19th,Parking Lot - 4359-61 Germantown,20464E,0, ,A17, ,B3,C39, ,Parking Lot,Y,Owned,Public use,DPP,132259805,CITY OF PHILA,0.0,0,0,0,0.16313099,C,North,8.0,Neighborhood parking lot, ,2012-05-18 00:00:00,Dept per MDO request,2102-05-18 00:00:00,mw,0,0,8,N, , ,40.02086313569505,-75.15698647754816
A,621,Library Branch - Andorra,705 E Cathedral Road,Library Branch - Andorra,52001E,0, ,A8, ,B1,C25, ,Library Branch,Y,Owned,LIBRARY,LIBRARY,784048900,CITY OF PHILA,8235.0,100,2,1975,0.36896198,C,Lower Northwest,4.0, , ,2012-05-15 00:00:00,Dept per MDO request,2012-05-15 00:00:00,mw,0,38,4,N,http://libwww.freelibrary.org/branches/branch.cfm?loc=AND, ,40.064375650005196,-75.23845359507892
A,623,Tucker Street Park,2308-24 E Tucker Street,Tucker Street Park,16594E,0, ,A10,A11.2,B3,C36, ,Neighborhood Park,Y,Owned,Public use, ,314218401,CITY OF PHILA,0.0,0,0,0,0.16733241,C,River Wards,1.0, ,PPR review 7/12,2012-08-27 00:00:00,"PCPC survey, PPR review, OPA",,vm,0,0,1,N, , ,39.982375727125216,-75.12031507078616
A,634,Franklinville Playground,3432 N. 7th Street,Franklinville Playground,16658E,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Owned,PPR, ,431117810,CITY OF PHILA,0.0,0,0,1947,0.85509639,C,North,7.0, ,PPR review 7/12,2012-08-27 00:00:00,"PCPC survey, PPR review, OPA",,vm,0,66,7,N, , ,40.00418047499045,-75.14193849358806
I,636,Former Manuel Collazo Playground,130-60 W. Westmoreland Street,Former Manuel Collazo Playground,06665E,0, ,A10, ,B3,C50,D20,Recreation Center,Y,Owned,Vacant,DPP,072188310,CITY OF PHILA,0.0,0,0,0,2.02759408,N,North,7.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,7,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=828, ,39.999711449666606,-75.13058189116825
I,641,FDR Golf Course Clubhouse,Fdr Park,FDR Park & Golf Course, ,0, ,A11, ,B1,C10,D20,Concessions\Retail\Cafe,Y,Owned,PPR,PPR,782418800,CITY OF PHILA,5301.0,0,0,0,185.97688293,N,Lower South,2.0, , ,2011-06-21 00:00:00, ,,mw,0,0,2,N, , ,39.90453207999554,-75.18356964638474
I,642,FDR Tennis Court Shelter,3780 Fdr Pky,FDR Park & Golf Course, ,0, ,A11, ,B4,C40,D20,Pavilion\Shelter,Y,Owned,Public use,PPR,782418800,CITY OF PHILA,520.0,0,0,0,185.97688293,N,Lower South,2.0, , ,2011-06-21 00:00:00, ,,mw,0,0,2,N, , ,39.89851938182603,-75.18459704395461
A,644,Police Special Victims Unit,100 E Lehigh Ave  (Temple Hospital Campus),Police Special Victims Unit,11142E,0, ,A13,A13.2,B1,C45, ,Police Operations\Unit,N,Lessee,POLICE,Lessor,777012000,EPISCOPAL HOSPITAL,20648.0,100,4,0,11.4440546,M,Lower North,7.0, , ,2011-08-16 00:00:00,"Dpet per MDO request, PD Fixed Asset List 2011",2011-07-01 00:00:00,mw,0,0,7,N, , ,39.98941530337269,-75.12948342541797
A,645,Health Center 6,321 W. Girard Avenue,Health Center 6,14006E,0, ,A7,A7.1,B1,C20, ,Health Center,Y,Owned,HEALTH,HEALTH,781142700,CITY OF PHILA,21000.0,100,1,1973,1.019284,C,Lower North,5.0, , ,2012-11-14 00:00:00,Dept per MDO request,2012-05-16 00:00:00,mw,0,40,5,N,http://www.phila.gov/health/AmbulatoryHealth/hc6.html, ,39.97013131833669,-75.14190290238972
A,670,Library Branch - Wadsworth Avenue,1500 Wadsworth Avenue,Library Branch - Wadsworth Avenue,52041E,0, ,A8, ,B1,C25, ,Library Branch,Y,Owned,LIBRARY,LIBRARY,784469800,CITY OF PHILA,5943.0,100,2,1959,0.17825999,C,Upper North,9.0, , ,2012-05-15 00:00:00,Dept per MDO request,2012-05-15 00:00:00,mw,0,54,9,N,http://libwww.freelibrary.org/branches/branch.cfm?loc=WAD, ,40.07896198788887,-75.17371902122396
A,673,Manatawna Farm Tree House,844 Manatawna Rd,Manatawna Farm,17295E,0, ,A11, ,B4,C40, ,Pavilion\Shelter,N,UA, ,PPR,775776000,SCHUYLKILL VALLEY NATURE CENTER,1153.0,0,0,1900,0.75401747,C,Lower Northwest,4.0,"City managed, not owned",PPR review 7/12,2012-08-27 00:00:00,"PCPC survey, PPR review, OPA",,vm,0,113,4,N, , ,40.057045167399586,-75.25837002227465
A,674,42nd Street Park,1048-50 N 42nd Street,42nd Street Park,16048E,0, ,A10,A11.2,B3,C36, ,Neighborhood Park,Y,Owned,Public use, ,062291510,CITY OF PHILA,0.0,0,0,0,1.0483241,C,West,3.0,<Null>,PPR review 7/12,2012-08-27 00:00:00,"PCPC survey, PPR review, OPA",,vm,0,0,3,N, , ,39.972504650780536,-75.21031277894659
R,675,Penn & Green St Park,65 W Penn Street,Penn & Green St Park,16488E,0, ,A11,A11.2,B3,C36, ,Neighborhood Park,N,Other,Public use,PRA,785392200,REDEVELOPMENT AUTHORITY,0.0,0,0,0,0.19910468,C,Upper Northwest,8.0,"Ball Fields, soccer court. No Capital funding (FY00-10 or FY13-17)",PPR review July 2012,2012-09-05 00:00:00,"OPA, PCPC field and GIS review,PPR Review",2012-08-27 00:00:00,mw,0,0,8,N, , ,40.03099984283097,-75.17100357649336
A,676,Library Branch - Lillian Marrero,601 W Lehigh Avenue,Library Branch - Lehigh Avenue,52021E,0, ,A8, ,B1,C25, ,Library Branch,Y,Owned,LIBRARY,LIBRARY,785309900,CITY OF PHILA,12614.0,100,2,1906,0.92667597,C,North,5.0, , ,2012-05-15 00:00:00,Dept per MDO request,2012-05-15 00:00:00,mw,0,107,7,N,http://libwww.freelibrary.org/branches/branch.cfm?loc=LEH, ,39.99277675275908,-75.14248875696389
A,701,Supportive Housing - Riverview,7979 State Rf,Supportive Housing - Riverview,24004E,0, ,A7, ,B1,C22, ,Housing\Group Quarters,Y,Owned,OSH,DPP,884253510,12TH & WOOD ASSOCS,373618.0,60,2,1971,8.4502983,C,North Delaware,6.0,<Null>, ,2013-09-17 00:00:00,"PDH for MDO data request, Vanessa W. Cain DHS",2013-08-28 00:00:00,mw,0,42,6,N, , ,40.02713876697735,-75.01720259934817
A,703,Queen Lane Water Treatment Plant 2,3300 Fox St,Queen Lane Water Treatment Plant,28007E,0, ,A15, ,B1,C77, ,Water Filter\Processing Facility,Y,Owned,PWD,PWD,884461925,CITY OF PHILA,11436.0,100,0,1953,63.65188217,M,Lower Northwest,4.0, , ,2012-05-29 00:00:00,Dept per MDO request,2012-05-25 00:00:00,mw,0,60,4,N, , ,40.01656471515919,-75.18420255276409
A,715,Fire Engine 19/Ladder 8,Chelten Avenue & Baynton Street,Fire Engine 19 / Ladder 8 & Fuel Site 319,13019E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,785099100,CITY OF PHILA,9905.0,100,2,1957,0.28321856,C,Upper Northwest,8.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,56,8,N, , ,40.03879704476582,-75.17117663979619
A,746,Parking Lot - 3721 Richmond St,3721 Richmond Street,Parking Lot - 3721 Richmond St,20439E,0, ,A17, ,B3,C39, ,Parking Lot,Y,Owned,Public use,PPA,451139510,CITY OF PHILA,0.0,0,0,0,0.61241966,C,River Wards,6.0, , ,2011-06-21 00:00:00,DPP Fixed Asset List,2011-07-01 00:00:00, ,0,0,6,N, , ,39.98911300754891,-75.08873348855471
A,778,Fire Engine 2/Ladder 3,2426-32 N. 2nd Street,Fire Engine 2/Ladder 3,13002E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,785547700,CITY OF PHILA,9659.0,100,1,1977,0.33271348,C,Lower North,7.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,36,7,N, , ,39.98758075783425,-75.13598918443073
A,785,Health Center 5,1900 N. 20th Street,Health Center 5,14005E,0, ,A7,A7.1,B1,C20, ,Health Center,Y,Owned,HEALTH,HEALTH,784552700,CITY OF PHILA,67280.0,100,2,1960,1.31978905,C,Lower North,5.0, , ,2012-11-14 00:00:00,Dept per MDO request,2012-05-16 00:00:00,mw,0,53,5,N,http://www.phila.gov/health/AmbulatoryHealth/hc5.html, ,39.983241624310224,-75.16712970869558
A,792,Fire Engine 9/Ladder 21,Germantown & Carpenter Avenues,Fire Engine 9 / Ladder 21 & Fuel Site 038,13009E,0, ,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,784166200,CITY OF PHILA,7332.0,100,2,1930,0.41271808,C,Upper Northwest,8.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,83,8,N, , ,40.05487272990245,-75.18734188776718
